step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,risky_type_flag,high_amount_flag,high_depletion_flag,destination_mismatch_flag,origin_depletion_ratio,amount_risk_bucket,fraud_signal_count,risk_tier
1,PAYMENT,5937.72,21779.0,15841.28,0.0,0.0,0,0,0,0,0,0.2726,Low,0,Low
1,PAYMENT,9796.29,274658.0,264861.71,0.0,0.0,0,0,0,0,0,0.0357,Low,0,Low
1,PAYMENT,13449.95,11080.0,0.0,0.0,0.0,0,0,0,1,0,1.2139,Low,1,Low
1,PAYMENT,4749.6,8038.0,3288.4,0.0,0.0,0,0,0,0,0,0.5909,Low,0,Low
1,PAYMENT,6460.86,31009.0,24548.14,0.0,0.0,0,0,0,0,0,0.2084,Low,0,Low
1,PAYMENT,3605.26,10120.0,6514.74,0.0,0.0,0,0,0,0,0,0.3563,Low,0,Low
1,PAYMENT,624.61,52594.0,51969.39,0.0,0.0,0,0,0,0,0,0.0119,Low,0,Low
1,PAYMENT,3854.92,9241.0,5386.08,0.0,0.0,0,0,0,0,0,0.4172,Low,0,Low
1,TRANSFER,420532.33,5386.08,0.0,614566.02,0.0,0,1,0,1,1,78.0776,Medium,3,High
1,PAYMENT,4402.86,4469.0,66.14,0.0,0.0,0,0,0,1,0,0.9852,Low,1,Low
1,CASH_OUT,147804.02,66.14,0.0,158919.0,23508.22,0,1,0,1,1,2234.7145,Low,3,High
1,PAYMENT,151.2,1904.0,1752.8,0.0,0.0,0,0,0,0,0,0.0794,Low,0,Low
1,PAYMENT,58.21,14506.0,14447.79,0.0,0.0,0,0,0,0,0,0.004,Low,0,Low
1,PAYMENT,5936.82,741.0,0.0,0.0,0.0,0,0,0,1,0,8.0119,Low,1,Low
1,CASH_OUT,145944.67,24376.0,0.0,222.0,46393.85,0,1,0,1,1,5.9872,Low,3,High
1,TRANSFER,7206.33,24932.0,17725.67,21308.0,18161.79,0,1,0,0,1,0.289,Low,2,Medium
1,DEBIT,5581.55,530.0,0.0,55058.57,0.0,0,0,0,1,0,10.5312,Low,1,Low
1,DEBIT,5853.21,5039.0,0.0,20018.0,4891090.56,0,0,0,1,0,1.1616,Low,1,Low
1,PAYMENT,2528.1,5037.0,2508.9,0.0,0.0,0,0,0,0,0,0.5019,Low,0,Low
1,PAYMENT,5655.17,9522.0,3866.83,0.0,0.0,0,0,0,0,0,0.5939,Low,0,Low
1,PAYMENT,1456.09,101018.0,99561.91,0.0,0.0,0,0,0,0,0,0.0144,Low,0,Low
1,PAYMENT,4252.82,5545.0,1292.18,0.0,0.0,0,0,0,0,0,0.767,Low,0,Low
1,TRANSFER,276460.62,595.0,0.0,1105242.28,2107965.39,0,1,0,1,1,464.6397,Medium,3,High
1,PAYMENT,8811.67,30848.0,22036.33,0.0,0.0,0,0,0,0,0,0.2856,Low,0,Low
1,PAYMENT,12666.68,891.0,0.0,0.0,0.0,0,0,0,1,0,14.2163,Low,1,Low
1,CASH_OUT,95636.49,0.0,0.0,359141.7,1363368.51,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,195314.34,0.0,0.0,491226.48,1186556.81,0,1,0,0,1,,Low,2,Medium
1,PAYMENT,6049.09,1.0,0.0,0.0,0.0,0,0,0,1,0,6049.09,Low,1,Low
1,PAYMENT,14306.8,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,1117.34,35611.0,34493.66,0.0,0.0,0,0,0,0,0,0.0314,Low,0,Low
1,DEBIT,3179.7,124703.85,121524.14,20767.0,0.0,0,0,0,0,0,0.0255,Low,0,Low
1,PAYMENT,2880.68,121524.14,118643.46,0.0,0.0,0,0,0,0,0,0.0237,Low,0,Low
1,PAYMENT,3060.54,118643.46,115582.92,0.0,0.0,0,0,0,0,0,0.0258,Low,0,Low
1,PAYMENT,879.42,115582.92,114703.5,0.0,0.0,0,0,0,0,0,0.0076,Low,0,Low
1,PAYMENT,3486.78,114703.5,111216.72,0.0,0.0,0,0,0,0,0,0.0304,Low,0,Low
1,PAYMENT,21530.96,111216.72,89685.77,0.0,0.0,0,0,0,0,0,0.1936,Low,0,Low
1,PAYMENT,2426.31,89685.77,87259.46,0.0,0.0,0,0,0,0,0,0.0271,Low,0,Low
1,PAYMENT,5110.1,87259.46,82149.35,0.0,0.0,0,0,0,0,0,0.0586,Low,0,Low
1,PAYMENT,207.75,82149.35,81941.6,0.0,0.0,0,0,0,0,0,0.0025,Low,0,Low
1,PAYMENT,18437.04,81941.6,63504.55,0.0,0.0,0,0,0,0,0,0.225,Low,0,Low
1,PAYMENT,8690.69,63504.55,54813.86,0.0,0.0,0,0,0,0,0,0.1369,Low,0,Low
1,PAYMENT,4946.03,54813.86,49867.83,0.0,0.0,0,0,0,0,0,0.0902,Low,0,Low
1,PAYMENT,5432.09,49867.83,44435.75,0.0,0.0,0,0,0,0,0,0.1089,Low,0,Low
1,PAYMENT,7649.41,44435.75,36786.34,0.0,0.0,0,0,0,0,0,0.1721,Low,0,Low
1,PAYMENT,3943.17,36786.34,32843.16,0.0,0.0,0,0,0,0,0,0.1072,Low,0,Low
1,PAYMENT,3101.33,32843.16,29741.84,0.0,0.0,0,0,0,0,0,0.0944,Low,0,Low
1,TRANSFER,51719.13,882.0,0.0,59670.0,15375.37,0,1,0,1,1,58.6385,Low,3,High
1,PAYMENT,13465.91,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,19561.05,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,9762.28,129.0,0.0,0.0,0.0,0,0,0,1,0,75.6766,Low,1,Low
1,PAYMENT,9778.81,18824.0,9045.19,0.0,0.0,0,0,0,0,0,0.5195,Low,0,Low
1,CASH_OUT,562903.81,9045.19,0.0,564519.9,1517262.16,0,1,1,1,1,62.2324,High,4,Critical
1,PAYMENT,5055.94,30295.0,25239.06,0.0,0.0,0,0,0,0,0,0.1669,Low,0,Low
1,PAYMENT,2858.89,21820.0,18961.11,0.0,0.0,0,0,0,0,0,0.131,Low,0,Low
1,PAYMENT,8531.42,18961.11,10429.69,0.0,0.0,0,0,0,0,0,0.4499,Low,0,Low
1,PAYMENT,84.22,25828.0,25743.78,0.0,0.0,0,0,0,0,0,0.0033,Low,0,Low
1,CASH_OUT,227478.01,25743.78,0.0,16428780.87,19169204.93,0,1,0,1,1,8.8362,Medium,3,High
1,PAYMENT,5033.02,23946.7,18913.68,0.0,0.0,0,0,0,0,0,0.2102,Low,0,Low
1,TRANSFER,100588.8,18913.68,0.0,105223.0,0.0,0,1,0,1,1,5.3183,Low,3,High
1,PAYMENT,9374.72,21064.0,11689.28,0.0,0.0,0,0,0,0,0,0.4451,Low,0,Low
1,PAYMENT,598.24,102631.0,102032.76,0.0,0.0,0,0,0,0,0,0.0058,Low,0,Low
1,PAYMENT,4531.55,20125.0,15593.45,0.0,0.0,0,0,0,0,0,0.2252,Low,0,Low
1,PAYMENT,2998.2,15593.45,12595.25,0.0,0.0,0,0,0,0,0,0.1923,Low,0,Low
1,PAYMENT,9269.99,12595.25,3325.26,0.0,0.0,0,0,0,0,0,0.736,Low,0,Low
1,PAYMENT,1209.64,3325.26,2115.61,0.0,0.0,0,0,0,0,0,0.3638,Low,0,Low
1,PAYMENT,1298.7,2115.61,816.91,0.0,0.0,0,0,0,0,0,0.6139,Low,0,Low
1,PAYMENT,7797.0,816.91,0.0,0.0,0.0,0,0,0,1,0,9.5445,Low,1,Low
1,PAYMENT,5831.03,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,7067.9,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,14895.51,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,3316.21,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,22276.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,16505.51,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,636.95,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,2056.59,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,704.74,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,3222.32,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,11889.61,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,9491.89,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,6131.21,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,11938.61,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,4233.45,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,32643.79,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,622.15,14112.8,13490.65,0.0,0.0,0,0,0,0,0,0.0441,Low,0,Low
1,PAYMENT,4573.12,13490.65,8917.54,0.0,0.0,0,0,0,0,0,0.339,Low,0,Low
1,PAYMENT,6057.8,6996.1,938.3,0.0,0.0,0,0,0,0,0,0.8659,Low,0,Low
1,PAYMENT,5770.32,938.3,0.0,0.0,0.0,0,0,0,1,0,6.1498,Low,1,Low
1,PAYMENT,9152.97,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,DEBIT,12154.7,39699.0,27544.3,2051287.58,3940085.21,0,0,0,0,0,0.3062,Low,0,Low
1,PAYMENT,8378.01,80899.44,72521.43,0.0,0.0,0,0,0,0,0,0.1036,Low,0,Low
1,PAYMENT,9616.45,72521.43,62904.98,0.0,0.0,0,0,0,0,0,0.1326,Low,0,Low
1,PAYMENT,2231.28,12998.0,10766.72,0.0,0.0,0,0,0,0,0,0.1717,Low,0,Low
1,PAYMENT,4932.54,136555.0,131622.46,0.0,0.0,0,0,0,0,0,0.0361,Low,0,Low
1,CASH_IN,65413.89,131622.46,197036.35,144605.0,0.0,0,0,0,0,0,0.497,Low,0,Low
1,CASH_IN,98560.08,197036.35,295596.43,167719.89,63112.23,0,0,0,0,0,0.5002,Low,0,Low
1,CASH_IN,15054.61,295596.43,310651.04,33340.0,185389.8,0,0,0,0,0,0.0509,Low,0,Low
1,CASH_IN,161632.16,310651.04,472283.2,1044238.89,971418.91,0,0,0,0,0,0.5203,Low,0,Low
1,CASH_IN,47529.19,472283.2,519812.39,856049.65,16518.36,0,0,0,0,0,0.1006,Low,0,Low
1,CASH_IN,9577.45,519812.39,529389.85,32204.0,22774.25,0,0,0,0,0,0.0184,Low,0,Low
1,CASH_IN,414238.59,529389.85,943628.44,808520.46,16518.36,0,0,0,0,0,0.7825,Medium,0,Low
1,CASH_IN,89327.65,943628.44,1032956.09,2063442.28,3940085.21,0,0,0,0,0,0.0947,Low,0,Low
1,CASH_IN,194900.16,1032956.09,1227856.25,8633995.76,12494367.15,0,0,0,0,0,0.1887,Low,0,Low
1,CASH_IN,24470.43,1227856.25,1252326.68,1381702.9,2107965.39,0,0,0,0,0,0.0199,Low,0,Low
1,CASH_IN,217668.38,1252326.68,1469995.06,347373.26,49864.36,0,0,0,0,0,0.1738,Medium,0,Low
1,CASH_IN,9067.51,1469995.06,1479062.57,306723.02,23508.22,0,0,0,0,0,0.0062,Low,0,Low
1,CASH_IN,336827.91,1479062.57,1815890.48,401493.73,51513.44,0,0,0,0,0,0.2277,Medium,0,Low
1,CASH_IN,45317.95,1815890.48,1861208.43,99578.86,0.0,0,0,0,0,0,0.025,Low,0,Low
1,CASH_IN,230021.01,1861208.43,2091229.45,4777230.82,22190.99,0,0,0,0,0,0.1236,Medium,0,Low
1,CASH_IN,154578.28,2091229.45,2245807.73,1033003.86,1254956.07,0,0,0,0,0,0.0739,Low,0,Low
1,CASH_IN,314134.01,2245807.73,2559941.74,570802.41,2415.16,0,0,0,0,0,0.1399,Medium,0,Low
1,CASH_IN,206405.92,2559941.74,2766347.65,1221423.7,3461666.05,0,0,0,0,0,0.0806,Medium,0,Low
1,CASH_IN,158995.29,2766347.65,2925342.94,8674805.32,10681238.79,0,0,0,0,0,0.0575,Low,0,Low
1,CASH_IN,188238.54,2925342.94,3113581.47,702449.21,0.0,0,0,0,0,0,0.0643,Low,0,Low
1,CASH_IN,21255.8,3113581.47,3134837.27,52109.0,0.0,0,0,0,0,0,0.0068,Low,0,Low
1,CASH_IN,205955.77,3134837.27,3340793.04,465695.91,97263.78,0,0,0,0,0,0.0657,Medium,0,Low
1,CASH_IN,178370.36,3340793.04,3519163.4,16656258.88,19169204.93,0,0,0,0,0,0.0534,Low,0,Low
1,CASH_IN,42547.96,3519163.4,3561711.36,59693.0,9672.67,0,0,0,0,0,0.0121,Low,0,Low
1,CASH_IN,15152.15,3561711.36,3576863.51,8439095.6,12494367.15,0,0,0,0,0,0.0043,Low,0,Low
1,CASH_IN,39249.67,3576863.51,3616113.18,64966.23,0.0,0,0,0,0,0,0.011,Low,0,Low
1,CASH_IN,101669.17,3616113.18,3717782.35,533625.81,2025098.66,0,0,0,0,0,0.0281,Low,0,Low
1,CASH_IN,81694.11,3717782.35,3799476.47,686540.82,1186556.81,0,0,0,0,0,0.022,Low,0,Low
1,CASH_IN,10266.7,3799476.47,3809743.17,104323.0,69756.86,0,0,0,0,0,0.0027,Low,0,Low
1,CASH_IN,35502.25,3809743.17,3845245.42,41159.0,0.0,0,0,0,0,0,0.0093,Low,0,Low
1,CASH_IN,183250.0,3845245.42,4028495.42,231999.55,46820.71,0,0,0,0,0,0.0477,Low,0,Low
1,CASH_IN,219220.21,4028495.42,4247715.63,1974114.63,3940085.21,0,0,0,0,0,0.0544,Medium,0,Low
1,CASH_IN,254895.5,4247715.63,4502611.13,256668.41,2415.16,0,0,0,0,0,0.06,Medium,0,Low
1,CASH_IN,143148.97,4502611.13,4645760.1,4547209.8,22190.99,0,0,0,0,0,0.0318,Low,0,Low
1,CASH_IN,132457.52,4645760.1,4778217.62,8423943.45,12494367.15,0,0,0,0,0,0.0285,Low,0,Low
1,CASH_IN,148834.28,4778217.62,4927051.9,514210.68,0.0,0,0,0,0,0,0.0311,Low,0,Low
1,CASH_IN,106727.81,4927051.9,5033779.71,2730834.27,5515763.34,0,0,0,0,0,0.0217,Low,0,Low
1,CASH_IN,223123.71,5033779.71,5256903.42,394281.87,16518.36,0,0,0,0,0,0.0443,Medium,0,Low
1,CASH_IN,194311.34,5256903.42,5451214.77,1127423.71,1517262.16,0,0,0,0,0,0.037,Low,0,Low
1,CASH_IN,338964.91,5451214.77,5790179.68,365376.39,0.0,0,0,0,0,0,0.0622,Medium,0,Low
1,CASH_IN,247575.4,5790179.68,6037755.07,8291485.93,12494367.15,0,0,0,0,0,0.0428,Medium,0,Low
1,CASH_IN,29467.02,6037755.07,6067222.09,322442.98,277515.05,0,0,0,0,0,0.0049,Low,0,Low
1,CASH_IN,90340.16,6067222.09,6157562.25,16477888.52,19169204.93,0,0,0,0,0,0.0149,Low,0,Low
1,CASH_IN,198847.32,6157562.25,6356409.58,964679.26,1412484.09,0,0,0,0,0,0.0323,Low,0,Low
1,CASH_IN,155075.41,6356409.58,6511484.99,1035098.36,0.0,0,0,0,0,0,0.0244,Low,0,Low
1,CASH_IN,76932.89,6511484.99,6588417.88,765831.94,1412484.09,0,0,0,0,0,0.0118,Low,0,Low
1,CASH_IN,92971.79,6588417.88,6681389.66,111367.94,0.0,0,0,0,0,0,0.0141,Low,0,Low
1,CASH_IN,7322.98,6681389.66,6688712.64,64966.0,57643.02,0,0,0,0,0,0.0011,Low,0,Low
1,CASH_IN,222126.95,6688712.64,6910839.59,1397610.6,2107778.11,0,0,0,0,0,0.0332,Medium,0,Low
1,CASH_IN,62983.91,6910839.59,6973823.5,454778.18,1363368.51,0,0,0,0,0,0.0091,Low,0,Low
1,CASH_IN,1271.77,6973823.5,6975095.27,697456.73,2719172.89,0,0,0,0,0,0.0002,Low,0,Low
1,CASH_IN,246816.65,6975095.27,7221911.92,933112.37,1517262.16,0,0,0,0,0,0.0354,Medium,0,Low
1,CASH_IN,21898.97,7221911.92,7243810.89,1114670.7,1567434.81,0,0,0,0,0,0.003,Low,0,Low
1,CASH_IN,30811.56,7243810.89,7274622.45,152178.0,651524.92,0,0,0,0,0,0.0043,Low,0,Low
1,CASH_IN,100275.09,7274622.45,7374897.54,878425.58,1254956.07,0,0,0,0,0,0.0138,Low,0,Low
1,CASH_IN,46630.53,7374897.54,7421528.07,604846.71,1186556.81,0,0,0,0,0,0.0063,Low,0,Low
1,CASH_IN,158775.58,7421528.07,7580303.64,688899.05,1412484.09,0,0,0,0,0,0.0214,Low,0,Low
1,CASH_IN,90556.08,7580303.64,7670859.72,186372.86,8496.61,0,0,0,0,0,0.0119,Low,0,Low
1,CASH_IN,173948.89,7670859.72,7844808.61,391794.27,1363368.51,0,0,0,0,0,0.0227,Low,0,Low
1,CASH_IN,66216.71,7844808.61,7911025.32,117785.88,9940339.29,0,0,0,0,0,0.0084,Low,0,Low
1,CASH_IN,216133.99,7911025.32,8127159.31,1092771.73,1567434.81,0,0,0,0,0,0.0273,Medium,0,Low
1,CASH_IN,371883.82,8127159.31,8499043.13,880022.94,0.0,0,0,0,0,0,0.0458,Medium,0,Low
1,CASH_IN,770537.37,8499043.13,8499043.13,8499043.13,16874643.09,0,0,1,0,0,0.0907,High,1,Low
1,CASH_IN,71275.47,8499043.13,8570318.6,136084.66,43691.09,0,0,0,0,0,0.0084,Low,0,Low
1,CASH_IN,336298.77,8570318.6,8906617.38,1049811.54,4619798.56,0,0,0,0,0,0.0392,Medium,0,Low
1,CASH_IN,317393.38,8906617.38,9224010.75,1175483.65,2107778.11,0,0,0,0,0,0.0356,Medium,0,Low
1,CASH_IN,181002.01,9224010.75,9405012.76,292975.96,277515.05,0,0,0,0,0,0.0196,Low,0,Low
1,CASH_IN,311449.38,9405012.76,9716462.14,713512.77,4619798.56,0,0,0,0,0,0.0331,Medium,0,Low
1,CASH_IN,270824.42,9716462.14,9987286.56,8515810.04,10681238.79,0,0,0,0,0,0.0279,Medium,0,Low
1,PAYMENT,1449.03,80983.0,79533.97,0.0,0.0,0,0,0,0,0,0.0179,Low,0,Low
1,PAYMENT,3551.48,1015017.79,1011466.31,0.0,0.0,0,0,0,0,0,0.0035,Low,0,Low
1,CASH_OUT,227768.63,1011466.31,783697.68,530123.48,1412484.09,0,1,0,0,1,0.2252,Medium,2,Medium
1,CASH_OUT,172986.7,783697.68,610710.98,686295.71,1517262.16,0,1,0,0,1,0.2207,Low,2,Medium
1,PAYMENT,4940.2,48005.0,43064.8,0.0,0.0,0,0,0,0,0,0.1029,Low,0,Low
1,PAYMENT,2755.96,20987.0,18231.04,0.0,0.0,0,0,0,0,0,0.1313,Low,0,Low
1,DEBIT,8807.01,139428.0,130620.99,64809.18,43691.09,0,0,0,0,0,0.0632,Low,0,Low
1,DEBIT,3111.86,64665.82,61553.96,10070.22,0.0,0,0,0,0,0,0.0481,Low,0,Low
1,PAYMENT,10040.52,61553.96,51513.44,0.0,0.0,0,0,0,0,0,0.1631,Low,0,Low
1,DEBIT,5363.0,21260.0,15897.0,24765.26,18910.85,0,0,0,0,0,0.2523,Low,0,Low
1,PAYMENT,11990.19,885.0,0.0,0.0,0.0,0,0,0,1,0,13.5482,Low,1,Low
1,PAYMENT,266.88,4182.0,3915.12,0.0,0.0,0,0,0,0,0,0.0638,Low,0,Low
1,PAYMENT,1928.55,5096.0,3167.45,0.0,0.0,0,0,0,0,0,0.3784,Low,0,Low
1,PAYMENT,10648.06,37419.0,26770.94,0.0,0.0,0,0,0,0,0,0.2846,Low,0,Low
1,PAYMENT,962.43,26770.94,25808.5,0.0,0.0,0,0,0,0,0,0.036,Low,0,Low
1,PAYMENT,8348.1,16583.0,8234.9,0.0,0.0,0,0,0,0,0,0.5034,Low,0,Low
1,PAYMENT,6969.67,61091.0,54121.33,0.0,0.0,0,0,0,0,0,0.1141,Low,0,Low
1,TRANSFER,20128.0,20128.0,0.0,0.0,0.0,1,1,0,1,1,1.0,Low,3,High
1,CASH_OUT,20128.0,20128.0,0.0,6268.0,12145.85,1,1,0,1,1,1.0,Low,3,High
1,PAYMENT,154.87,9339.0,9184.13,0.0,0.0,0,0,0,0,0,0.0166,Low,0,Low
1,DEBIT,4040.84,1938.0,0.0,51339.0,36757.68,0,0,0,1,0,2.0851,Low,1,Low
1,PAYMENT,6490.17,548504.0,542013.83,0.0,0.0,0,0,0,0,0,0.0118,Low,0,Low
1,PAYMENT,1101.09,30858.0,29756.91,0.0,0.0,0,0,0,0,0,0.0357,Low,0,Low
1,DEBIT,4347.78,20766.0,16418.22,407959.76,55974.56,0,0,0,0,0,0.2094,Low,0,Low
1,CASH_OUT,213922.13,16418.22,0.0,431956.63,2025098.66,0,1,0,1,1,13.0296,Medium,3,High
1,CASH_OUT,83859.59,0.0,0.0,16387548.36,19169204.93,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,33269.25,0.0,0.0,111389.13,15375.37,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,51749.94,0.0,0.0,62470.0,132842.64,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,86410.3,0.0,0.0,757892.11,1412484.09,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,10856.63,0.0,0.0,217845.38,1363368.51,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,161613.93,0.0,0.0,402063.39,4619798.56,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,244361.81,0.0,0.0,859282.41,1517262.16,0,1,0,0,1,,Medium,2,Medium
1,CASH_OUT,596617.87,0.0,0.0,645878.76,2025098.66,0,1,1,0,1,,High,3,High
1,CASH_OUT,108600.78,0.0,0.0,146488.24,97128.19,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,377520.94,0.0,0.0,563677.32,4619798.56,0,1,0,0,1,,Medium,2,Medium
1,CASH_OUT,60758.42,0.0,0.0,155911.68,500631.71,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,86204.31,0.0,0.0,941198.26,4619798.56,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,1234.0,0.0,0.0,29906.0,7550.03,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,18288.91,0.0,0.0,858090.28,2107778.11,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,248979.22,0.0,0.0,1103644.22,1517262.16,0,1,0,0,1,,Medium,2,Medium
1,CASH_OUT,126774.5,0.0,0.0,1242496.63,2025098.66,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,38428.19,0.0,0.0,43524.89,122750.49,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,109732.52,0.0,0.0,8244985.62,10681238.79,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,17851.54,0.0,0.0,32353.0,0.0,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,5223.97,0.0,0.0,10429.69,23568.91,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,63807.17,0.0,0.0,558216.18,1186556.81,0,1,0,0,1,,Low,2,Medium
1,CASH_OUT,406297.68,0.0,0.0,882606.73,971418.91,0,1,0,0,1,,Medium,2,Medium
1,PAYMENT,4779.93,121.0,0.0,0.0,0.0,0,0,0,1,0,39.5036,Low,1,Low
1,TRANSFER,16631.14,0.0,0.0,89102.55,1015132.48,0,1,0,0,1,,Low,2,Medium
1,PAYMENT,2771.16,60721.0,57949.84,0.0,0.0,0,0,0,0,0,0.0456,Low,0,Low
1,PAYMENT,3154.06,24239.0,21084.94,0.0,0.0,0,0,0,0,0,0.1301,Low,0,Low
1,PAYMENT,7813.63,21084.94,13271.31,0.0,0.0,0,0,0,0,0,0.3706,Low,0,Low
1,PAYMENT,360.13,38939.0,38578.87,0.0,0.0,0,0,0,0,0,0.0092,Low,0,Low
1,CASH_OUT,431381.17,40481.0,0.0,55566.0,3554299.27,0,1,0,1,1,10.6564,Medium,3,High
1,TRANSFER,43670.84,0.0,0.0,79331.08,215851.28,0,1,0,0,1,,Low,2,Medium
1,PAYMENT,7342.63,19443.0,12100.37,0.0,0.0,0,0,0,0,0,0.3776,Low,0,Low
1,PAYMENT,7417.09,843.0,0.0,0.0,0.0,0,0,0,1,0,8.7984,Low,1,Low
1,PAYMENT,8865.26,84415.83,75550.57,0.0,0.0,0,0,0,0,0,0.105,Low,0,Low
1,CASH_OUT,213490.87,75550.57,0.0,508139.13,0.0,0,1,0,1,1,2.8258,Medium,3,High
1,PAYMENT,7444.4,31902.57,24458.17,0.0,0.0,0,0,0,0,0,0.2333,Low,0,Low
1,CASH_OUT,287265.38,24458.17,0.0,486947.17,3554299.27,0,1,0,1,1,11.7452,Medium,3,High
1,CASH_OUT,416001.33,0.0,0.0,102.0,9291619.62,1,1,0,0,1,,Medium,2,Medium
1,PAYMENT,6432.26,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,8690.86,29772.0,21081.14,0.0,0.0,0,0,0,0,0,0.2919,Low,0,Low
1,PAYMENT,3791.28,32463.0,28671.72,0.0,0.0,0,0,0,0,0,0.1168,Low,0,Low
1,PAYMENT,4111.34,128052.0,123940.66,0.0,0.0,0,0,0,0,0,0.0321,Low,0,Low
1,PAYMENT,7163.9,114219.94,107056.04,0.0,0.0,0,0,0,0,0,0.0627,Low,0,Low
1,PAYMENT,6557.51,107056.04,100498.52,0.0,0.0,0,0,0,0,0,0.0613,Low,0,Low
1,PAYMENT,17348.25,100498.52,83150.27,0.0,0.0,0,0,0,0,0,0.1726,Low,0,Low
1,PAYMENT,1586.28,83150.27,81564.0,0.0,0.0,0,0,0,0,0,0.0191,Low,0,Low
1,PAYMENT,6811.97,81564.0,74752.02,0.0,0.0,0,0,0,0,0,0.0835,Low,0,Low
1,PAYMENT,36651.07,74752.02,38100.95,0.0,0.0,0,0,0,0,0,0.4903,Low,0,Low
1,PAYMENT,4804.68,38100.95,33296.27,0.0,0.0,0,0,0,0,0,0.1261,Low,0,Low
1,PAYMENT,19375.5,33296.27,13920.76,0.0,0.0,0,0,0,0,0,0.5819,Low,0,Low
1,PAYMENT,13833.75,13920.76,87.01,0.0,0.0,0,0,0,1,0,0.9937,Low,1,Low
1,PAYMENT,21008.52,87.01,0.0,0.0,0.0,0,0,0,1,0,241.4495,Low,1,Low
1,PAYMENT,22043.92,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,32635.14,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,11438.39,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,13527.16,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,11881.78,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,9805.46,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,9470.85,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,20560.86,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,13679.84,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,15448.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,1987.4,0.0,0.0,0.0,0.0,0,0,0,0,0,,Low,0,Low
1,PAYMENT,4145.04,97168.0,93022.96,0.0,0.0,0,0,0,0,0,0.0427,Low,0,Low
